name,categories,github_links_list
JOE,"['Avalanche Ecosystem', 'Decentralized Exchange Token (DEX)', 'Yield Farming', 'Decentralized Finance (DeFi)']",https://github.com/traderjoe-xyz
XSGD,[None],https://github.com/Xfers/StraitsX-tokens/tree/master/Ethereum
Sun Token,[],
Unibright,['Infrastructure'],
Xido Finance,[],https://github.com/xidofinance
Circuits of Value,"['Wallets', 'Collectibles', 'Non-Fungible Tokens (NFT)', 'Decentralized Finance (DeFi)', 'Privacy Coins']",https://github.com/DecentricCorp/coval-exodos
sETH,"['Synths', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",
Ergo,"['Cryptocurrency', 'Smart Contract Platform', 'Privacy Coins']",https://github.com/ergoplatform/ergo
Euro Tether,"['EUR Stablecoin', 'Stablecoins']",
NKN,['Communication'],https://github.com/nknorg/nkn-client-js
NKN,['Communication'],https://github.com/nknorg/nkn
NKN,['Communication'],https://github.com/nknorg/nkn-simulation
iExec RLC,['Oracle'],https://github.com/iExecBlockchainComputing/iexec-sdk
iExec RLC,['Oracle'],https://github.com/iExecBlockchainComputing/iexec-stack
iExec RLC,['Oracle'],https://github.com/iExecBlockchainComputing/PoCo
Tokamak Network,[],https://github.com/onther-tech
Polkastarter,"['Launchpad', 'Polkadot Ecosystem', 'Decentralized Finance (DeFi)']",
Balancer,"['Arbitrum Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Automated Market Maker (AMM)', 'Yield Farming', 'Governance', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Decentralized Exchange Token (DEX)']",https://github.com/balancer-labs/balancer-core
Balancer,"['Arbitrum Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Automated Market Maker (AMM)', 'Yield Farming', 'Governance', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Decentralized Exchange Token (DEX)']",https://github.com/balancer-labs/balancer-exchange
Balancer,"['Arbitrum Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Automated Market Maker (AMM)', 'Yield Farming', 'Governance', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Decentralized Exchange Token (DEX)']",https://github.com/balancer-labs/pool-management
Balancer,"['Arbitrum Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Automated Market Maker (AMM)', 'Yield Farming', 'Governance', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Decentralized Exchange Token (DEX)']",https://github.com/balancer-labs/balancer-sor
Qredo,[],https://github.com/qredo
My Neighbor Alice,"['Metaverse', 'DaoMaker Ecosystem', 'Non-Fungible Tokens (NFT)', 'Gaming']",
Lido Staked SOL,[],https://github.com/lidofinance
Wilder World,"['Metaverse', 'Non-Fungible Tokens (NFT)', 'Governance']",
KardiaChain,"['Infrastructure', 'Binance Smart Chain Ecosystem', 'Smart Contract Platform', None]",https://github.com/kardiachain/go-kardia
Star Atlas,"['Metaverse', 'Solana Ecosystem', 'Gaming']",
Bifrost,['Cryptocurrency'],
Orchid Protocol,['xDAI Ecosystem'],https://github.com/OrchidTechnologies/orchid
Regen,['Cosmos Ecosystem'],https://github.com/regen-network/
Rome,"['Rebase Tokens', None, 'Gaming']",
Mango,['Solana Ecosystem'],https://github.com/blockworks-foundation/mango
Ark,['Cryptocurrency'],https://github.com/ArkEcosystem/core
Ark,['Cryptocurrency'],https://github.com/ArkEcosystem/explorer
Ark,['Cryptocurrency'],https://github.com/ArkEcosystem/mobile-wallet
Ark,['Cryptocurrency'],https://github.com/ArkEcosystem/desktop-wallet
Ark,['Cryptocurrency'],https://github.com/ArkEcosystem/deployer
VVS Finance,[],
Hxro,"['Derivatives', 'Solana Ecosystem', 'Entertainment', 'Options', 'Exchange-based Tokens']",
Divi,['Masternodes'],https://github.com/Divicoin/Divicoin
AllianceBlock,[],
sBTC,"['Tokenized BTC', 'Synths', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",
Prometeus,['Binance Smart Chain Ecosystem'],
Lido DAO,"['Infrastructure', 'Decentralized Finance (DeFi)']",https://github.com/lidofinance/lido-dao
BakerySwap,"['Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem']",https://github.com/BakeryProject
KILT Protocol,['Polkadot Ecosystem'],https://github.com/KILTprotocol
MX Token,"['Centralized Exchange Token (CEX)', 'Cryptocurrency', 'Exchange-based Tokens']",
Stratis,['Smart Contract Platform'],https://github.com/stratisproject/StratisCore
Stratis,['Smart Contract Platform'],https://github.com/stratisproject/Breeze
Stratis,['Smart Contract Platform'],https://github.com/stratisproject/FederatedSidechains
agEUR,['EUR Stablecoin'],https://github.com/AngleProtocol
OpenDAO,[],
Hector DAO,['Rebase Tokens'],https://github.com/HectorDAO-HEC
aelf,['Infrastructure'],https://github.com/aelfProject/AElf
aelf,['Infrastructure'],https://github.com/AElfProject/aelf-sdk.js
aelf,['Infrastructure'],https://github.com/AElfProject/aelf-web-wallet
Pirate Chain,['Privacy Coins'],https://github.com/PirateNetwork/pirate
Pirate Chain,['Privacy Coins'],https://github.com/PirateNetwork/SevenSeas
Pirate Chain,['Privacy Coins'],https://github.com/PirateNetwork/PirateOcean
API3,"['Number', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)', 'Oracle', None]",https://github.com/api3dao/airnode
API3,"['Number', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)', 'Oracle', None]",https://github.com/api3dao/api3-dao
chrono.tech,['Business Services'],https://github.com/ChronoBank/SmartContracts
StormX,[],
Orion Protocol,"['DaoMaker Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/orionprotocol
GXChain,['Big Data'],https://github.com/gxchain/gxb-core
GXChain,['Big Data'],https://github.com/gxchain/gxclient-node
GXChain,['Big Data'],https://github.com/gxchain/gxchain-explorer
CoinMetro,['Exchange-based Tokens'],
SingularityNET,['Artificial Intelligence'],https://github.com/singnet/singnet
Gemini Dollar,"['USD Stablecoin', 'Stablecoins']",https://github.com/gemini/dollar
Seedify.fund,"['Launchpad', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
Numeraire,"['Business Services', 'Decentralized Finance (DeFi)']",https://github.com/erasureprotocol/erasure-protocol
Numeraire,"['Business Services', 'Decentralized Finance (DeFi)']",https://github.com/numerai/numerapi-1
Klever,[],https://github.com/klever-app
Utrust,[],https://github.com/utrustdev/speedtracker
Venus,"['Binance Launchpool', 'Lending/Borrowing', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/VenusProtocol/Venus-Protocol
Gitcoin,[],
Dawn Protocol,['Cosmos Ecosystem'],https://github.com/Dawn-Protocol/dawn-erc20-erc777
Spookyswap,"['Avalanche Ecosystem', 'Decentralized Exchange Token (DEX)', 'Fantom Ecosystem', 'Olympus Pro', 'Automated Market Maker (AMM)']",
BTC Standard Hashrate Token,"['Binance Launchpool', 'Binance Smart Chain Ecosystem']",https://github.com/Standard-Hashrate-Group/SmartContracts
Popsicle Finance,"['Polygon Ecosystem', 'Fantom Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/Popsicle-Finance/
Astroport,[],https://github.com/astroport-fi/astroport
Bounce,"['Launchpad', 'Binance Smart Chain Ecosystem', 'Polkadot Ecosystem', 'Decentralized Finance (DeFi)']",
Kyber Network Crystal,['Polygon Ecosystem'],https://github.com/kybernetwork/KyberWallet
Steem,['Cryptocurrency'],https://github.com/steemit/steem
Steem,['Cryptocurrency'],https://github.com/steemit/condenser
Steem,['Cryptocurrency'],https://github.com/steemit/hivemind
cUNI,"['Finance / Banking', 'Decentralized Finance (DeFi)', 'Compound Tokens', 'Asset-backed Tokens']",https://github.com/compound-finance/compound-protocol
Ribbon Finance,"['Structured Products', 'Options', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/ribbon-finance
MaidSafeCoin,['Storage'],https://github.com/maidsafe/safe_client_libs
MaidSafeCoin,['Storage'],https://github.com/maidsafe/parsec
MaidSafeCoin,['Storage'],https://github.com/maidsafe/safe_browser
VelasPad,[],
Sovryn,[],https://github.com/DistributedCollective/Sovryn-frontend
TrueFi,"['Lending/Borrowing', 'Yield Farming', 'Decentralized Finance (DeFi)']",
Metadium,['Protocol'],https://github.com/METADIUM/go-metadium
Ankr Reward-Bearing Staked ETH,['Eth 2.0 Staking'],https://github.com/Ankr-network/stkr-smartcontract-public
Gains Farm,"['Derivatives', 'Perpetuals', 'Number', 'Polygon Ecosystem']",
MXC,"['Internet of Things (IOT)', 'Polkadot Ecosystem']",https://github.com/mxc-foundation
LIT,[],
Fuse,"['Finance / Banking', 'Binance Smart Chain Ecosystem', 'Smart Contract Platform']",https://github.com/fuseio/fuse-network
Swarm,['xDAI Ecosystem'],https://github.com/ethersphere
Presearch,[],https://github.com/PresearchOfficial/PRE-Token
Neos Credits,['Metaverse'],https://github.com/Neos-Metaverse/NeosPublic
Biswap,['Binance Smart Chain Ecosystem'],https://github.com/biswap-org
Vectorspace AI,['Artificial Intelligence'],
IDEX,"['Decentralized Exchange Token (DEX)', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/idexio/IDEXd
USDX,"['USD Stablecoin', 'Stablecoins']",
Bezoge Earth,['Non-Fungible Tokens (NFT)'],https://github.com/BezogeEarth/Bezoge
RSK Infrastructure Framework,['Protocol'],https://github.com/riflabs/RIF-Token
Electroneum,['Finance / Banking'],https://github.com/electroneum/electroneum
Uquid Coin,[],https://github.com/uquid/express
Aavegotchi,"['Play To Earn', 'Non-Fungible Tokens (NFT)', 'Metaverse', 'Gaming', 'Polygon Ecosystem', 'Governance', 'Collectibles']",https://github.com/aavegotchi
Kyber Network Crystal Legacy,"['Decentralized Exchange Token (DEX)', 'Automated Market Maker (AMM)', 'Decentralized Finance (DeFi)', 'Governance', 'Exchange-based Tokens']",https://github.com/kybernetwork/KyberWallet
Iron Bank EURO,[],
Proton,"['Finance / Banking', 'Smart Contract Platform']",https://github.com/ProtonProtocol
TomoChain,['Smart Contract Platform'],https://github.com/tomochain/tomochain
TomoChain,['Smart Contract Platform'],https://github.com/tomochain/tomoscan
TomoChain,['Smart Contract Platform'],https://github.com/tomochain/tomomaster
DeFi Pulse Index,"['Index', 'DeFi Index', 'Structured Products', 'Polygon Ecosystem', 'TokenSets', 'Decentralized Finance (DeFi)']",https://github.com/SetProtocol/set-v2
Coin of the champions,['Binance Smart Chain Ecosystem'],
Avalaunch,"['Avalanche Ecosystem', 'Launchpad']",https://github.com/avalaunch-app
Ampleforth,"['Rebase Tokens', 'Decentralized Finance (DeFi)']",https://github.com/ampleforth/uFragments
Ampleforth,"['Rebase Tokens', 'Decentralized Finance (DeFi)']",https://github.com/ampleforth/market-oracle
Wrapped NXM,"['Insurance', 'Wrapped-Tokens', 'Decentralized Finance (DeFi)']",
Hermez Network,[],https://github.com/hermeznetwork
BTSE Token,['Exchange-based Tokens'],
Bonfida,"['Solana Ecosystem', 'Big Data', 'Business Services', 'Infrastructure', 'Decentralized Finance (DeFi)']",
Telos,"['Cryptocurrency', 'Smart Contract Platform']",https://github.com/telosnetwork
Telos,"['Cryptocurrency', 'Smart Contract Platform']",https://github.com/Telos-Foundation/telos
Metal,['Cryptocurrency'],
BENQI,"['Lending/Borrowing', 'Avalanche Ecosystem', 'Yield Farming', 'Decentralized Finance (DeFi)']",
CRYPTO20,['Number'],https://github.com/cryptotwenty/smartcontracts
STP Network,"['Derivatives', 'Synthetic Issuer', 'Polkadot Ecosystem', 'Decentralized Finance (DeFi)']",
Handshake,"['Infrastructure', 'Protocol', 'Non-Fungible Tokens (NFT)']",https://github.com/handshake-org/hsd
Handshake,"['Infrastructure', 'Protocol', 'Non-Fungible Tokens (NFT)']",https://github.com/UrkelLabs/rsd
QuarkChain,[],https://github.com/QuarkChain/pyquarkchain
QuarkChain,[],https://github.com/QuarkChain/quarkchain-web3.js
BNB48 Club Token,[],https://github.com/BNB48Club
Beldex,"['Cryptocurrency', 'Masternodes', 'Privacy Coins']",https://github.com/Beldex-Coin/beldex
Wrapped Centrifuge,[],https://github.com/centrifuge/
Clover Finance,[],https://github.com/clover-network
Syntropy,[],https://github.com/noia-network
SuperRare,['Non-Fungible Tokens (NFT)'],
Invictus,"['Solana Ecosystem', None, 'Rebase Tokens', 'Asset-backed Tokens']",
Badger DAO,"['Yield Aggregator', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance', 'xDAI Ecosystem']",https://github.com/Badger-Finance
Badger DAO,"['Yield Aggregator', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance', 'xDAI Ecosystem']",https://github.com/Badger-Finance/badger-system
Beta Finance,['Binance Smart Chain Ecosystem'],
Ellipsis,"['Decentralized Exchange Token (DEX)', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/ellipsis-finance
sUSD,"['USD Stablecoin', 'Synths', 'Decentralized Finance (DeFi)', 'Stablecoins', 'Asset-backed Tokens']",https://github.com/Synthetixio/synthetix
DEAPCOIN,"['Play To Earn', 'Entertainment', 'Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/Digita-Entertainment-Asset/DEP
XMON,['Non-Fungible Tokens (NFT)'],https://github.com/0xmons/0xmons-contracts-new
SafePal,"['Wallets', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",
Aurory,"['Metaverse', 'Solana Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
Kirobo,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/kiroboio/
Verasity,"['Entertainment', 'Gaming']",https://github.com/verasitytech/
Linear,"['Decentralized Exchange Token (DEX)', 'Yield Farming', 'Polkadot Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/Linear-finance/linear
Adventure Gold,['Governance'],
STASIS EURO,"['Finance / Banking', 'Cryptocurrency', 'EUR Stablecoin', 'Stablecoins']",https://github.com/STASISNET/STASIS-EURS-token-smart-contract
IRISnet,['Cosmos Ecosystem'],https://github.com/irisnet/irishub
FUNToken,['Gambling'],
BSCPAD,['Launchpad'],
Aave [OLD],['Decentralized Finance (DeFi)'],https://github.com/aave/aave-protocol
Aave [OLD],['Decentralized Finance (DeFi)'],https://github.com/ETHLend/DAPP
FEG Token,[],
XCAD Network,"['Polygon Ecosystem', None, 'Binance Smart Chain Ecosystem']",
Enzyme,"['Asset Manager', 'Finance / Banking', 'Business Platform', 'Decentralized Finance (DeFi)']",https://github.com/enzymefinance
Enzyme,"['Asset Manager', 'Finance / Banking', 'Business Platform', 'Decentralized Finance (DeFi)']",https://github.com/melonproject/protocol
Decentral Games,"['Metaverse', 'Gambling', 'Polygon Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/decentralgames
PEAKDEFI,[],
hi Dollar,[],
QANplatform,['Smart Contract Platform'],https://github.com/qanplatform/qanx-token
Augur,"['Prediction Markets', 'Polygon Ecosystem', 'Protocol', 'Decentralized Finance (DeFi)']",https://github.com/AugurProject/augur-core
Augur,"['Prediction Markets', 'Polygon Ecosystem', 'Protocol', 'Decentralized Finance (DeFi)']",https://github.com/AugurProject/augur.js
Augur,"['Prediction Markets', 'Polygon Ecosystem', 'Protocol', 'Decentralized Finance (DeFi)']",https://github.com/AugurProject/augur-ui
Augur,"['Prediction Markets', 'Polygon Ecosystem', 'Protocol', 'Decentralized Finance (DeFi)']",https://github.com/AugurProject/augur
Augur,"['Prediction Markets', 'Polygon Ecosystem', 'Protocol', 'Decentralized Finance (DeFi)']",https://github.com/AugurProject/augur-node
Everipedia,"['Polygon Ecosystem', 'Olympus Pro', 'Media', 'Binance Smart Chain Ecosystem']",https://github.com/EveripediaNetwork/Everipedia
Strike,[],https://github.com/StrikeFinance
Wanchain,"['Infrastructure', 'Protocol']",https://github.com/wanchain/go-wanchain
Wanchain,"['Infrastructure', 'Protocol']",https://github.com/wanchain/wanx
Wanchain,"['Infrastructure', 'Protocol']",https://github.com/wanchain/wanchain-js-sdk
RedFOX Labs,"['Metaverse', 'Collectibles', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",
Dero,['Privacy Coins'],https://github.com/deroproject/derosuite
Dero,['Privacy Coins'],https://github.com/deroproject/dero
Oxygen,['Solana Ecosystem'],
LGCY Network,[],
Decentral Games Governance,"['Metaverse', 'Polygon Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
cBAT,"['Finance / Banking', 'Decentralized Finance (DeFi)', 'Compound Tokens', 'Asset-backed Tokens']",
Strong,['Infrastructure'],https://github.com/strongblock
AIOZ Network,['Entertainment'],
Gods Unchained,"['Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
MAI,"['Polygon Ecosystem', 'Stablecoins']",https://github.com/0xlaozi/qidao
Rich Quack,[],
Unizen,[],https://github.com/unizen-io
Celo Dollar,"['Celo Ecosystem', 'USD Stablecoin', 'Stablecoins']",https://github.com/celo-org
sEUR,"['EUR Stablecoin', 'Synths', 'Decentralized Finance (DeFi)', 'Stablecoins', 'Asset-backed Tokens']",
Quickswap,"['Decentralized Exchange Token (DEX)', 'Polygon Ecosystem', 'Automated Market Maker (AMM)', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/QuickSwap/quickswap-core
DFI.money,"['Yield Aggregator', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/yfii
RIZON,[],https://github.com/rizon-world/rizon
DerivaDAO,"['Derivatives', 'Decentralized Exchange Token (DEX)', 'Decentralized Finance (DeFi)']",
KeeperDAO,"['MEV Protection', 'Olympus Pro', 'Business Services', 'Yield Farming', 'Decentralized Finance (DeFi)']",https://github.com/keeperdao
Index Coop - ETH 2x Flexible Leverage Index,"['Index', 'DeFi Index', 'Leveraged Token', 'Decentralized Finance (DeFi)']",
Samoyedcoin,"['Solana Ecosystem', 'Meme Tokens']",
Saito,"['Binance Smart Chain Ecosystem', 'Polkadot Ecosystem', 'Gaming']",https://github.com/saitotech/saito-lite
Voxies,['Polygon Ecosystem'],
Solanium,"['Solana Ecosystem', 'Launchpad']",https://github.com/solanium-io
Dopex Rebate Token,"['Arbitrum Ecosystem', 'Options', 'Decentralized Finance (DeFi)']",https://github.com/dopex-io
Socean Staked Sol,['Solana Ecosystem'],
THORChain (ERC20),['Wrapped-Tokens'],
Ethernity Chain,"['Metaverse', 'Polygon Ecosystem', 'Collectibles', 'Non-Fungible Tokens (NFT)']",
Tranchess,"['Yield Farming', 'Governance']",https://github.com/tranchess/contract-core
bZx Protocol,"['Lending/Borrowing', 'Decentralized Exchange Token (DEX)', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/bZxNetwork/bZx-monorepo
Magic,"['Metaverse', 'Arbitrum Ecosystem', 'Non-Fungible Tokens (NFT)']",https://github.com/TreasureForLoot
Kin,"['Solana Ecosystem', 'Communication']",https://github.com/kinecosystem/kin-devplatform-android
Kin,"['Solana Ecosystem', 'Communication']",https://github.com/kinecosystem/kin-ecosystem-android-sdk
Automata,"['Binance Launchpool', 'Polygon Ecosystem', 'MEV Protection']",
Woonkly Power,['Binance Smart Chain Ecosystem'],https://github.com/Woonkly
Harvest Finance,"['Yield Aggregator', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/harvest-finance
Cudos,[],
sETH2,[],https://github.com/stakewise
LTO Network,"['Cryptocurrency', 'Binance Smart Chain Ecosystem']",https://github.com/ltonetwork
LCX,"['Finance / Banking', 'Exchange-based Tokens']",
Star Atlas DAO,"['Metaverse', 'Solana Ecosystem', 'Gaming']",
GameZone,['Binance Smart Chain Ecosystem'],
Trustswap,"['Avalanche Ecosystem', 'Launchpad', 'Decentralized Finance (DeFi)']",
c0x,"['Finance / Banking', 'Compound Tokens', 'Asset-backed Tokens']",
Somnium Space CUBEs,"['Metaverse', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Augmented Reality', 'Non-Fungible Tokens (NFT)', 'Virtual Reality']",
WHALE,"['Non-Fungible Tokens (NFT)', 'Social Money']",
CertiK,"['Binance Launchpool', 'Cosmos Ecosystem', 'Polygon Ecosystem', 'Business Services']",https://github.com/ShentuChain
Beefy.Finance,"[None, 'Celo Ecosystem', 'Arbitrum Ecosystem', 'Harmony Ecosystem', 'Fantom Ecosystem', 'Polygon Ecosystem', 'Avalanche Ecosystem', 'HECO Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Yield Aggregator', 'Binance Smart Chain Ecosystem']",https://github.com/beefyfinance/beefy-app
Beefy.Finance,"[None, 'Celo Ecosystem', 'Arbitrum Ecosystem', 'Harmony Ecosystem', 'Fantom Ecosystem', 'Polygon Ecosystem', 'Avalanche Ecosystem', 'HECO Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Yield Aggregator', 'Binance Smart Chain Ecosystem']",https://github.com/beefyfinance
Alpha Quark Token,[],https://github.com/alphaquark/Alpha-Quark
mStable USD,"['Polygon Ecosystem', 'Olympus Pro', 'USD Stablecoin', 'Decentralized Finance (DeFi)', 'Stablecoins']",https://github.com/mstable/mStable-contracts
mStable USD,"['Polygon Ecosystem', 'Olympus Pro', 'USD Stablecoin', 'Decentralized Finance (DeFi)', 'Stablecoins']",https://github.com/mstable/mStable-app
ShapeShift FOX Token,"['Polygon Ecosystem', 'Olympus Pro']",
ScPrime,"['Big Data', 'Storage']",
ARPA Chain,[],
Komodo,['Smart Contract Platform'],https://github.com/KomodoPlatform/KomodoPlatform
Komodo,['Smart Contract Platform'],https://github.com/KomodoPlatform/BarterDEX
Komodo,['Smart Contract Platform'],https://github.com/KomodoPlatform/Agama
Komodo,['Smart Contract Platform'],https://github.com/KomodoPlatform/developer-docs
Komodo,['Smart Contract Platform'],https://github.com/KomodoPlatform/komodotools
Komodo,['Smart Contract Platform'],https://github.com/jl777/SuperNET/tree/jl777
Komodo,['Smart Contract Platform'],https://github.com/jl777/coins/tree/jl777
Komodo,['Smart Contract Platform'],https://github.com/KomodoPlatform/EasyDEX-GUI
Komodo,['Smart Contract Platform'],https://github.com/jl777/komodo/tree/jl777
Komodo,['Smart Contract Platform'],https://github.com/KomodoPlatform/komodo
Boson Protocol,"['Metaverse', 'Non-Fungible Tokens (NFT)']",https://github.com/bosonprotocol
district0x,['Business Platform'],https://github.com/district0x/name-bazaar
Kava Swap,[],https://github.com/Kava-Labs/kava
GYEN,[],https://github.com/trust-zcom/gmotrust-stablecoin-contract
BitShares,['Exchange-based Tokens'],https://github.com/bitshares/bitshares-core
BitShares,['Exchange-based Tokens'],https://github.com/bitshares/python-bitshares
BitShares,['Exchange-based Tokens'],https://github.com/bitshares/bitshares-ui
BitShares,['Exchange-based Tokens'],https://github.com/bitshares/bitsharesjs-ws
BitShares,['Exchange-based Tokens'],https://github.com/bitshares/bitsharesjs
Impossible Decentralized Incubator Access,"['Launchpad', None, 'Binance Smart Chain Ecosystem', None]",https://github.com/ImpossibleFinance
BarnBridge,"['Derivatives', 'Polygon Ecosystem', 'Olympus Pro', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/BarnBridge
Zombie Inu,['Binance Smart Chain Ecosystem'],
Sentinel,['Cosmos Ecosystem'],https://github.com/sentinel-official/sentinel
Aergo,['Smart Contract Platform'],https://github.com/aergoio/aergo
Aergo,['Smart Contract Platform'],https://github.com/aergoio/ship
Aergo,['Smart Contract Platform'],https://github.com/aergoio/SMT
Aergo,['Smart Contract Platform'],https://github.com/aergoio/litetree
Aergo,['Smart Contract Platform'],https://github.com/aergoio/heraj
HUNT,['Technology & Science'],https://github.com/Steemhunt/reviewhunt-pre
HUNT,['Technology & Science'],https://github.com/Steemhunt/web
HUNT,['Technology & Science'],https://github.com/Steemhunt/token-website
HUNT,['Technology & Science'],https://github.com/Steemhunt/browser-extension
HUNT,['Technology & Science'],https://github.com/Steemhunt/whitelist
Comdex,[],https://github.com/comdex-official
Rai Reflex Index,"['Decentralized Finance (DeFi)', 'Asset-backed Tokens']",
Tokocrypto,[],https://github.com/Tokocrypto/
DeFi Land,"['Metaverse', 'Solana Ecosystem']",
DVF,"['Decentralized Exchange Token (DEX)', 'Automated Market Maker (AMM)', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/DeversiFi
Contentos,"['Entertainment', 'Non-Fungible Tokens (NFT)']",https://github.com/coschain/contentos-go
Litentry,['Polkadot Ecosystem'],https://github.com/litentry
Travala.com,['Tourism'],https://github.com/travala/AVA-token
ThunderCore,['Smart Contract Platform'],https://github.com/thundercore/pala
ThunderCore,['Smart Contract Platform'],https://github.com/thundercore/thundercore-localchain
GuildFi,"['Play To Earn', None, 'Gaming']",
Token Pocket,"['Polygon Ecosystem', 'xDAI Ecosystem']",https://github.com/TP-Lab
Rarible,"['Non-Fungible Tokens (NFT)', 'Governance']",
New Order,[],https://github.com/new-order-network
Cortex,[],https://github.com/CortexFoundation/Cortex_Release
Cortex,[],https://github.com/CortexFoundation/ncnn
Nerve Finance,"['Decentralized Exchange Token (DEX)', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",
Hifi Finance,[],https://github.com/hifi-finance
Unifty,"['Polygon Ecosystem', 'Non-Fungible Tokens (NFT)', 'xDAI Ecosystem']",
Carry,['Business Platform'],https://github.com/carryprotocol/carry-smart-contract/
Alpaca Finance,"['Lending/Borrowing', 'Yield Aggregator', 'Yield Farming', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/alpaca-finance/alpaca-contract
Offshift,['Polkadot Ecosystem'],
Koinos,[],https://github.com/koinos
BiLira,"['Avalanche Ecosystem', 'Finance / Banking', 'Stablecoins']",
Gas,[],https://github.com/neo-project/neo
COCOS BCX,"['Entertainment', 'Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/Cocos-BCX/CocosPay
Zero Collateral Dai,['Seigniorage'],https://github.com/zaifinance/zai-protocol
Yieldly,[],
Position Token,[],https://github.com/PositionExchange
Terra Virtua Kolect,"['Polygon Ecosystem', 'Non-Fungible Tokens (NFT)']",
Propy,['Real Estate'],
Sai,['Decentralized Finance (DeFi)'],https://github.com/makerdao/market-maker-keeper
Sai,['Decentralized Finance (DeFi)'],https://github.com/makerdao/dai.js
Sai,['Decentralized Finance (DeFi)'],https://github.com/makerdao/auction-keeper
Doge Army Token,[],
MetaVPad,['Binance Smart Chain Ecosystem'],
Karura,[],https://github.com/AcalaNetwork/Acala
Shyft Network,[],https://github.com/ShyftNetwork
DeRace,"['Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/Derace/
NAGA,[],
Hacken Token,['Business Services'],
Tellor,"['Polygon Ecosystem', 'Business Services', 'Decentralized Finance (DeFi)', 'Oracle']",https://github.com/tellor-io
Tellor,"['Polygon Ecosystem', 'Business Services', 'Decentralized Finance (DeFi)', 'Oracle']",https://github.com/tellor-io/TellorCore
Dock,"['Big Data', 'Polkadot Ecosystem']",
Sifchain,"['Cosmos Ecosystem', 'Decentralized Exchange Token (DEX)', 'Automated Market Maker (AMM)', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/Sifchain/sifnode
Shiden Network,"['Polkadot Ecosystem', 'Smart Contract Platform']",https://github.com/PlasmNetwork/Astar
Kava Lend,"['Binance Launchpool', 'Cosmos Ecosystem', 'Lending/Borrowing', 'Decentralized Finance (DeFi)']",
Hydra,[],https://github.com/Hydra-Chain
